Raman shift [1/cm],AT1,AT2,AT3,AT4,AT7,AT8,AT9,AT10,AT11,AT12,AT13,AT14,AT15,AT16,AT17,AT18
3052,128.9518803,661.4328953,59.65949197,367.6051803,289.5112434,283.4220874,670.5290664,545.3818108,376.8396101,7.085954306,676.4371008,431.0700851,403.1909877,643.7343681,313.6613953,435.5224352
3050,81.8833084,611.1664285,52.81198461,307.8764948,207.3859947,297.0857345,597.7761089,541.7808518,327.6896589,30.35511892,520.0387474,520.8172182,277.0295959,639.0992971,172.7074571,434.3240424
3048,103.1320295,641.9677287,64.67862616,286.8343353,109.1060504,291.7690021,589.9099357,505.8330325,444.2256587,39.53436106,609.278524,500.5140074,409.3353378,611.6179925,83.79964182,449.7432442
3046,141.6531881,685.4109919,117.4169137,272.4026524,162.6515393,349.6423523,571.0378036,477.8181182,360.227769,20.81727254,712.163257,480.8293435,467.0250574,580.8059642,115.7338736,492.266652
3044,103.647118,680.5574765,126.2393558,296.5117558,256.1757516,373.6818783,538.7001168,553.50213,197.3106357,1.002769397,665.4749849,551.3608187,308.9230197,593.8881882,159.3037761,440.0590358
3042,76.37301761,599.6237558,98.24850412,379.9589142,184.0291613,221.2728129,604.1819157,637.9739258,301.5499459,0.416643533,664.7719687,589.7174773,320.385574,642.9157138,167.6038919,294.2631107
3040,137.8386065,530.0689117,150.9929092,395.1035157,107.6080015,258.3101245,671.2014028,591.0149854,257.8834158,0,682.0712134,546.2399981,332.6541118,662.4581402,147.7252749,374.1455755
3038,113.7440868,498.0769594,168.8344836,373.88445,105.7720125,314.8211339,722.4358919,523.8051648,202.1279444,9.391444632,689.7527743,482.3989632,246.5284249,640.7323201,146.9177012,507.9711248
3036,66.73197341,501.8798362,124.8455883,325.8324545,130.4024704,247.0281408,729.8212731,529.2897306,236.0211497,30.60253034,782.6688623,545.2450812,249.6971154,605.9959011,218.0706064,509.2486232
3034,112.5683516,573.1721036,121.3526033,324.1181142,180.1230791,277.5441076,713.7316469,585.8140481,219.5898837,27.11573952,872.0165639,610.5494346,328.3138805,583.4502562,235.0016075,484.3948237
3032,107.4473202,592.3029961,168.309901,402.5896535,232.6394855,410.5954045,772.0268256,616.2345815,218.931594,5.168268658,756.4535402,453.5793221,283.5930516,602.6161713,112.756947,476.3699469
3030,78.90269385,473.7639309,162.5688114,297.1430791,139.2728833,335.9851916,708.2208049,677.3304599,250.0319542,0,674.2555178,479.8560279,390.4875195,635.3976894,137.6845267,445.9416994
3028,106.8982475,464.3995093,152.572612,281.735122,107.4751855,259.7669552,603.1723567,685.001473,278.0463219,20.84046203,701.2033186,614.7103559,487.4396531,653.7083011,262.8774931,422.5528039
3026,140.1408421,524.1166777,197.8221087,418.0932865,185.6609839,292.5117005,589.5944946,620.5579736,323.6240174,83.70991789,727.8933282,592.3104765,401.3231669,661.379848,274.9822887,415.4007459
3024,117.010215,395.0451078,229.0187282,366.9070073,147.3163475,282.7252593,531.8933033,661.1857064,333.2693748,81.33688892,697.7256657,565.0767974,373.1287746,657.1713393,192.8650166,452.0236886
3022,111.8780118,225.9151162,242.4396622,306.637636,103.1113658,363.3038354,464.5179302,706.7914654,265.2824561,15.43547713,606.7665898,635.6437934,465.5324258,658.9531514,174.6338726,519.9394602
3020,120.2302465,292.674258,269.8094164,242.0307825,160.5080702,355.1677703,511.4953302,645.3346635,230.2385685,0,621.5368666,584.3349287,401.2649666,645.2414409,191.1326401,495.2388068
3018,117.7846782,431.6123453,239.0435395,188.9284841,180.5076819,260.0581669,528.4810626,619.0767136,212.2439366,2.957637453,686.0708358,540.8525708,323.5761018,627.3056743,163.3900076,507.8894994
3016,108.0096448,381.3094929,178.5000494,311.1360467,130.8198829,275.6992865,515.0129498,597.5455244,206.5097168,1.530993831,633.8625987,599.6185187,445.3401465,652.0931629,107.3156116,602.3719372
3014,104.6474369,329.5403429,215.7632624,466.0346919,154.8247167,324.490554,602.8434568,459.5587596,246.1237164,2.423260257,600.518964,550.8333422,518.4272987,676.2316185,79.85671242,566.2587548
3012,113.8460809,348.920229,227.8387024,353.0485675,123.8458554,272.8819347,492.8256653,484.908402,223.298352,0,696.3293203,602.1451818,418.3897716,650.5327533,119.1149089,477.5472026
3010,81.65719451,326.0670813,194.7772678,304.0995601,99.03275751,278.5296129,419.1088618,484.8881784,212.5947535,13.62162508,665.5161234,648.33946,395.1620613,670.5738041,197.644844,442.5249207
3008,64.38767307,350.1598041,185.9839236,377.5728192,132.7507813,351.5093713,503.1960997,396.3370419,244.2482007,56.04452559,563.0466944,559.3154708,494.4348522,701.2668948,226.0121451,389.0763964
3006,130.2573705,481.7014384,207.7494126,318.8788776,126.0940922,338.4747151,469.492737,426.6535809,292.2177346,54.03753449,634.2145701,517.276426,513.2759125,676.3255841,190.4187833,293.9530523
3004,129.8941772,486.013578,231.2752522,316.8317319,101.8946613,288.9422448,390.6903739,425.5753792,406.3746865,9.510760162,658.1670725,587.7916163,550.0379048,739.2441314,177.2874036,355.3410055
3002,103.531568,368.8798759,225.2453038,290.821387,112.5740001,288.1162399,441.6985472,398.974815,309.1354165,0,610.5782416,596.7658764,606.8024103,770.0401795,140.3425724,388.5702462
3000,110.6184743,332.6650153,193.8847312,275.6570077,104.8633908,351.485685,484.1942063,398.7074776,170.1335106,13.73518529,624.8724786,607.1813635,555.3304077,723.5475097,142.7367695,330.3653533
2998,93.01643256,410.1608865,183.7236846,317.8784858,81.01355469,389.0956285,384.6886496,390.5118729,246.3083096,25.93100391,671.6696661,657.1429468,450.5274827,699.688613,207.0083303,373.1730214
2996,60.42855257,380.8055233,209.4225174,243.9039214,101.797645,382.4704868,255.8108158,404.0317361,249.5913981,20.07216206,623.4218444,599.0234766,446.1846398,689.7151481,177.3296798,470.3118314
2994,94.40456981,312.7343381,235.1783694,163.2977893,71.54481702,472.9090355,168.4082232,463.3022501,124.8406742,3.453755755,580.3901799,576.5985271,443.0255069,661.0083075,114.7905061,349.244299
2992,99.5440692,335.4296677,239.0498522,227.4092662,54.93917445,385.4205361,233.2082733,390.7718302,158.9428942,0,558.9460668,624.9767927,437.214282,699.7131697,122.353139,303.8606042
2990,83.09890771,303.2508067,219.9443042,271.4502467,83.94158093,215.0440448,346.7867294,272.5795186,240.6309245,4.731505859,587.1450099,638.3135584,423.7211919,744.5049745,116.6485505,402.4714578
2988,117.8303137,192.416845,203.2400851,207.6197284,104.3953244,337.7231193,345.7674791,287.0362722,167.9455233,3.134443497,649.6396126,599.5562102,369.2150929,700.9958219,76.37961941,367.6954858
2986,119.9433212,287.4790514,199.7447951,267.855336,170.0826684,422.6910099,350.2260168,281.8373107,219.6156341,3.424453776,560.1081358,592.6066616,337.1333735,693.7028013,167.4747158,348.2406831
2984,124.4900344,338.4483529,160.1889005,275.3407908,183.9431133,317.5941571,396.0800785,350.2761106,312.4433844,2.395603904,518.8707974,564.2108225,347.7095013,718.222822,208.3901624,415.0170327
2982,130.8061664,314.1735023,125.768579,242.3773027,128.094814,310.0732449,424.0265243,404.1730873,333.1961253,4.424309494,557.7977716,555.9364603,322.0612342,715.4308241,186.6406167,420.3666408
2980,116.295023,368.7091599,163.5890048,274.8212535,109.9664429,369.399829,387.59439,329.6951449,350.0170099,14.03068808,506.4480457,594.7770683,306.8424097,702.5972786,198.7350865,331.4293209
2978,122.440607,386.3714283,228.6015339,263.6863266,135.5047752,239.3841515,321.3811788,318.688337,430.6071299,16.01085775,451.3612873,570.0699345,426.9561052,729.9485797,163.7258108,264.0041303
2976,142.2234894,309.472551,219.9394477,262.2851995,161.7939209,239.2103355,384.4531504,411.0994585,495.6854545,2.331586266,486.9616246,510.2317562,472.2738132,764.7973747,123.2097513,232.3612786
2974,133.0794995,295.7879296,188.9050641,236.9696069,153.4287498,287.7317466,427.8534345,410.803461,421.1142855,7.248226242,462.3094725,510.6053358,377.1932818,761.7421279,104.2570724,341.1419511
2972,108.9489228,366.510889,226.9602747,172.0444045,105.2902436,285.9077302,279.5043207,381.2268288,295.3766662,25.47938414,454.7646165,559.4430127,276.9104004,753.8257442,73.73322733,404.3123828
2970,98.11010509,361.687025,275.3379577,185.563349,92.34981169,307.8075596,146.8562197,436.1986571,258.2714047,20.4764527,506.4291102,581.6166736,219.0152548,770.9099166,76.6261564,274.2844
2968,84.78605055,229.421523,229.8824722,254.0515285,111.791368,262.3179271,255.6535578,407.3241353,212.470233,3.840301481,370.2517043,555.6915303,164.1823797,751.3652486,138.2960705,297.4946831
2966,78.95004265,227.1761164,251.7898531,240.5267692,33.44849594,236.3160131,306.68774,433.772149,236.7383519,0,376.5067387,539.1904146,185.2204685,752.6818232,111.3624889,398.1353257
2964,69.61034612,382.8480929,307.3324695,231.7442854,7.201629225,308.28542,285.347508,457.0463103,295.0487905,7.034879011,493.2694084,538.3494141,202.5328926,767.1577763,90.84621108,430.5871659
2962,81.45237146,379.3810373,253.4972707,236.6244184,72.11888587,337.70177,317.9210136,386.410404,237.3971454,13.30866757,477.1657986,514.58861,182.5035906,737.853042,164.3807653,452.5812999
2960,135.8828107,186.1048181,176.1979743,176.5599318,48.63218457,256.8112884,314.282459,346.7579178,162.9743096,12.3679794,458.259422,493.4517555,219.2463317,718.5649187,207.0268301,451.7061766
2958,120.0789396,255.3675058,188.8551905,246.4834313,91.7726732,300.7465061,333.4890303,253.5027549,282.8338995,5.467779746,488.7006852,478.3780908,238.2654682,756.3079565,199.6945168,342.8062148
2956,71.31452265,352.4973965,224.8536116,305.3642778,149.4291231,282.7136329,390.3286085,252.0674098,370.0097401,1.736140361,453.2020231,447.5765758,242.626183,767.230797,152.8059236,340.5268273
2954,72.16557358,303.540325,221.3346333,278.7199426,112.3364691,217.1631725,413.7034503,394.0351981,308.4375228,1.815157005,413.0944951,436.8779388,248.711486,758.9286129,144.4727971,384.1764516
2952,93.36466039,319.5354583,205.7065934,271.4131093,58.2231992,298.2186551,377.0185171,428.6816614,252.6315545,6.963579417,423.5280861,432.9199907,224.6705429,788.2704237,183.3794204,281.061571
2950,100.371351,337.0977594,232.5880223,222.3876443,50.65087895,292.6479091,287.460892,361.6301228,272.7449712,23.31214255,377.9792011,378.1392016,204.7067061,810.539873,127.3046865,205.9001216
2948,133.6414648,234.7119247,274.6438898,204.4326509,48.35503559,239.4096005,157.3035976,502.629834,377.1763179,28.75212355,391.9088171,389.6373161,262.4898096,819.1790162,93.21172298,252.5567947
2946,105.5956329,221.2216258,254.0384052,291.6372763,51.79713186,248.0746492,170.4861025,537.4807555,389.9250119,10.10925551,351.9045514,400.6240125,266.4024423,796.5142106,147.5100328,304.1807645
2944,52.91765006,295.7731214,215.3513587,303.0438681,68.66352861,253.2472943,339.7453338,356.0765128,290.377532,8.037865873,268.2587306,369.4552767,174.3893364,750.0983667,154.536201,274.6890586
2942,125.3370102,220.7462048,242.78205,162.3623363,98.16992442,258.3222362,390.0650509,362.0551281,282.0020929,53.01524458,361.1517065,411.0418395,142.7638848,725.1551834,85.24303639,268.3107901
2940,155.7615934,209.2321819,271.9197195,234.105491,101.4743814,319.4680545,214.200381,378.4484141,299.2144874,69.6043233,418.5700491,424.1690851,132.0488961,729.7803627,106.8986677,366.3890772
2938,107.6150552,260.6265484,251.3184706,309.6004649,44.12550377,276.4967956,205.0084313,334.6723883,234.2346764,43.42490046,384.8186006,366.0423025,112.849263,735.5624627,70.15104027,391.9626034
2936,116.6072495,290.5687174,206.9636815,246.833954,52.99978418,241.5054906,371.2112393,385.510464,241.8913684,28.56310925,398.5514953,363.6878357,134.8511813,742.7101941,43.66421776,371.2775314
2934,172.5359157,316.9711197,185.770509,255.6243097,135.4849931,285.7475197,377.0255023,471.4198012,369.0050396,39.09442103,407.6673927,394.5347068,168.8353148,733.7585144,183.7104978,459.1260868
2932,135.8150886,312.3882479,166.6104104,314.8226623,88.93039479,185.7213388,359.8790973,364.8988988,363.5546729,38.68926339,299.7781801,281.6211712,129.4126086,663.9652827,242.8441245,497.3002756
2930,121.7634871,308.378099,139.9854417,265.4854502,41.42593865,203.7377078,398.8358033,312.5830259,382.6291932,36.26767982,372.8800104,244.0024391,119.5474532,671.3755838,177.4005149,409.5760368
2928,122.1839834,357.1544738,124.1789067,272.9071864,62.80224027,297.4659954,372.4901635,337.9369587,484.2201107,69.14917204,452.9267266,244.7484549,211.1889003,741.2063697,114.2952733,415.7115913
2926,104.6505813,387.5798656,142.22745,313.0791389,89.31196148,275.1697473,327.6312104,370.2079939,468.0934267,119.2805365,390.6445532,195.9528502,278.276909,720.2109307,118.1343018,497.309487
2924,138.4203345,369.0036035,184.8841642,203.62644,107.5114006,247.9281,339.73074,478.0820716,320.9370902,99.59954514,415.0619907,234.089839,201.674446,627.6659639,174.9303705,429.7759136
2922,163.2262742,404.6266824,159.7546774,269.483752,119.0563211,282.2678336,272.0248468,496.2375622,346.5873301,5.836340789,389.483259,265.9425582,160.8034572,625.4071931,197.9064515,383.3027632
2920,126.8147618,339.2686643,111.4744099,326.4299003,72.49528081,223.3073178,192.3749048,383.1705802,376.9528943,63.80830908,341.7997798,219.0440369,132.9497211,655.0717979,183.3517835,307.34024
2918,114.6120495,230.6632864,131.907537,240.2569388,37.33712248,232.3417215,210.1467657,341.9840784,274.9418598,186.4054764,392.166879,235.0607468,106.6502436,643.147428,170.1066923,208.4970701
2916,146.6973212,250.9504838,167.046175,244.281352,63.41198907,376.8913837,291.1517474,374.5067399,256.9360489,135.222016,451.0654459,316.9153255,206.7033172,626.6586565,147.6384255,268.7839577
2914,108.3476645,270.6074288,141.9283972,329.9485735,52.90007131,284.83498,267.7982123,273.6277851,397.0017081,51.40466095,455.9595079,286.2152287,353.6934155,635.5919488,182.2101246,425.5515981
2912,83.98055258,208.2945956,161.3202096,261.0431029,57.7608399,178.3466291,226.0861783,253.7625385,294.7655354,48.18346778,516.7326177,258.2457555,302.9114599,591.2929805,282.3394179,355.7518682
2910,99.40613351,240.0047224,165.0509691,272.1526716,124.7155071,281.6084501,287.1564575,286.545666,138.9016665,81.35166519,494.2276606,250.3961239,184.9257041,546.2507949,279.068788,229.7458843
2908,102.4769005,347.9639603,127.7029081,366.1411187,171.9094226,351.8887575,303.0694239,253.4301594,255.6344365,109.665408,404.6954283,237.3059742,172.8081936,556.1085439,222.54986,262.9256127
2906,98.01273764,317.2037665,136.122722,282.9614695,147.3920155,207.0480283,216.8791913,246.1577994,391.3959769,105.6858569,435.4942961,249.3866831,212.1889829,547.945126,271.4089757,295.0469564
2904,110.0315809,281.4373575,113.1762185,316.4046346,163.0662405,168.1478433,286.5488917,281.3257515,279.8244455,69.2669217,495.648591,254.4196796,249.7425835,540.0561958,311.9763867,239.1311988
2902,105.2891553,333.1395506,95.62202861,329.543868,172.2141966,178.9912367,320.0987203,274.4805693,290.1254178,149.7034248,451.8957047,221.8833307,286.7308268,537.0154094,357.3327119,264.2535368
2900,101.8649934,328.749258,108.0953894,218.6836656,175.3231898,178.1782542,267.9746379,295.3942308,404.99116,212.4854948,365.0495339,172.8302726,315.3865559,545.4486254,379.645933,351.4313439
2898,107.719993,254.6698078,106.1187503,210.147704,207.1605021,213.5984035,293.4143798,353.474633,364.4109038,135.7266584,347.842309,148.2220509,298.7703215,569.8698359,325.730385,325.9016077
2896,79.60006389,303.6574139,118.6372162,326.2520949,174.1756631,202.6285415,339.1136663,298.997852,364.4619192,134.7539913,326.1291194,147.8962298,260.4897976,529.7721611,261.0986875,239.9366099
2894,92.20036923,304.0720903,142.9780128,274.1636197,112.4257938,186.66809,302.6107574,306.781548,361.9154979,188.2009529,353.4431954,161.6118091,238.808029,482.6518136,259.8287758,256.6675481
2892,121.9556115,266.0003437,129.9140183,231.4484773,103.7219746,212.5990286,242.0506461,371.6851971,264.6942929,220.3968693,449.0852296,195.5616244,206.2497127,514.5076577,253.7119221,323.830675
2890,98.66031432,295.9165392,127.6854645,276.3492684,114.8869516,207.3039655,210.1418637,344.2955571,216.6590069,258.3063504,435.9184743,221.1127149,217.0058637,521.5638034,233.1104808,360.5453509
2888,58.17396719,307.5591117,159.08443,206.4048232,104.6619506,183.363568,201.9794349,256.8825842,281.0992656,295.9041322,300.0430679,217.1693589,319.8400158,451.29678,272.1694124,392.2488081
2886,61.93415576,242.6870423,122.9546801,165.1187261,109.0058185,277.87558,282.0201378,212.5521928,246.0047726,246.055983,311.9434449,236.5662354,372.0656705,461.6165741,269.4926289,389.3410946
2884,60.07034312,197.5984497,107.048966,141.4850279,106.1138817,258.5947012,391.9644154,141.6948277,209.8207489,208.2682983,281.6340554,241.7317732,331.5807899,510.4764469,215.1280998,367.2644556
2882,59.56340992,216.3863185,119.035815,127.6950577,118.9319764,149.0901131,410.3966498,136.4792905,208.0056249,215.767969,239.6067021,213.4186341,237.5045129,511.9512098,188.4025357,443.0257926
2880,73.38209529,254.8675819,98.77210542,211.7101181,158.0503566,147.8035316,362.0599353,250.9941474,187.0905051,222.837265,336.3558358,215.3081683,197.0293096,461.18694,197.6447874,596.0177981
2878,55.18589326,238.7530084,92.01715947,320.625889,178.0478321,157.1067079,366.7208583,291.2602821,208.3379208,236.3025186,358.2188948,271.8582582,296.1593894,439.6690618,215.2042137,598.8625189
2876,80.75245648,183.7932294,117.0435681,271.472813,155.9501782,145.9259838,330.7227565,254.1406899,281.902776,211.3708032,266.7379334,290.6120216,333.0218078,503.8485054,236.502389,415.6846407
2874,105.5107141,225.5514668,117.6282052,241.6401869,115.0127444,207.6296407,319.3899616,249.4968197,334.5355955,220.8095674,240.534645,245.3788118,228.9145642,536.8350295,178.7644093,303.4729753
2872,73.65102623,267.7476755,96.26329122,285.7736997,124.6480147,259.0384749,357.3800294,246.7211084,348.1031779,310.4891191,258.4213315,183.2232175,168.6057194,507.7268984,134.0994508,381.6290326
2870,58.64986232,187.8695329,113.714004,217.0326667,174.5861932,193.0270198,307.0987009,198.7620315,347.9993817,352.680228,201.2012831,155.3382848,248.5892213,504.79543,195.7302668,453.8668613
2868,87.64145805,218.7874807,147.1277469,100.5851789,157.2901932,164.4665597,223.3226871,247.777464,283.250962,268.7952998,168.8405758,184.4005674,305.6176265,514.95064,159.4607705,379.9278801
2866,74.92018498,306.4715313,147.2194666,81.0596709,111.7664266,187.1145886,214.1117586,257.580441,237.8182129,266.0942371,140.9336865,229.119319,283.0202608,530.3679969,126.773832,327.481967
2864,48.2659194,263.369481,125.080261,134.6945384,91.05531947,191.8051277,179.0312368,243.948009,231.4768947,334.2542526,140.5950367,224.57593,214.7469757,553.3498622,191.07062,340.3532259
2862,53.97618867,146.3050276,111.8360185,182.980166,91.50758056,195.3830131,149.355011,312.3614314,219.4046184,335.3431145,174.7405233,193.1156932,173.0894263,564.5903056,206.0399273,316.0820252
2860,44.85217613,147.3043022,109.1850734,235.1194678,104.474736,260.7088471,274.6703796,311.9738152,244.309223,337.4159525,162.6200393,218.6741265,189.479586,546.1928068,107.8081185,301.057899
2858,33.812854,196.9772292,136.438907,232.0584834,120.1707807,290.7067094,246.7629146,231.0492016,262.4252285,359.6996532,159.7174629,255.913954,199.1742651,540.2906938,127.5372432,378.4764051
2856,39.58359916,242.9156859,136.3181981,175.0112325,136.9361098,309.1082265,212.3550794,208.9774149,194.1260816,326.2083074,190.3472353,261.2327393,220.2246358,530.1868905,204.0594743,408.3814287
2854,51.32826045,264.9379669,83.27262942,149.1007726,158.5784106,319.8669458,308.4402625,212.3843902,177.9593428,306.0831594,169.0326328,243.4926358,262.5175964,527.7126142,206.5977624,357.2873587
2852,53.86802322,237.6135671,48.54793998,183.2318328,175.7460419,232.867929,315.8233974,181.8063306,274.5305298,370.6349565,95.38922968,218.1648488,294.8694611,572.6464127,197.1009563,381.6769575
2850,60.36506682,202.3832806,63.4444227,206.938445,173.3637319,134.5144841,273.4482505,200.2611715,224.9981524,361.3299255,123.4936586,200.603964,329.3228734,590.8482586,224.1041466,480.6382621
2848,42.43817263,215.4587965,59.90603016,220.7817677,155.7297841,160.3175986,322.5317156,185.4545681,197.3460358,351.2165103,184.7309748,178.0075752,280.8163574,546.2860939,200.9335158,480.4800589
2846,32.50087751,224.8881684,61.69929445,222.9582397,127.6433797,195.3678686,347.0220317,200.7825268,270.0893482,399.7424586,196.3290085,176.1928556,213.6489596,506.7871208,156.6173218,378.289698
2844,69.50298016,190.3928665,101.5279421,224.6656053,120.475162,174.5744243,317.8497926,258.9871308,303.6708746,430.2063565,203.1878223,204.8232968,230.1105254,524.0237527,171.3521593,295.6194514
2842,90.60977,182.8694653,112.29926,247.1604786,149.8440868,198.5739847,341.54401,234.5971426,302.7256075,439.2159741,234.9227782,191.0841598,232.3351103,568.6978021,196.5486026,255.242021
2840,59.6306219,228.590732,87.19805433,204.9397506,120.9440291,154.4244369,273.2691472,265.9011297,331.0542665,520.3611558,211.7150602,156.2138677,174.4950568,571.710336,179.0978118,264.3607757
2838,43.69936259,204.016667,89.76112508,113.3126766,78.72948736,106.821952,259.7858464,301.1659867,300.1416214,548.9796137,179.6828939,198.9664781,173.8714752,537.3014181,149.4397948,320.2051897
2836,52.67331729,135.8126884,126.9323609,89.83535678,85.90847286,149.9258306,321.6179425,250.8477794,268.8579939,531.9820804,213.4331532,214.8560499,226.0136875,535.0247587,120.0868402,353.5652461
2834,46.72252406,156.3917715,145.2725905,138.5725655,96.27977801,196.6919115,310.1155279,209.5045778,320.3479851,586.4141197,246.6052196,136.67721,250.0046059,541.7012226,86.42439748,311.9498769
2832,51.24412247,164.0526763,137.0752542,131.4104416,96.55518393,155.6000736,328.4339535,234.8771907,294.7731187,585.766234,178.745845,195.2162056,265.9357397,480.0701916,94.42563164,251.1966485
2830,77.83803958,103.3817831,128.4366626,117.3731478,125.0326804,132.1955143,345.0773624,233.4345979,210.9300017,539.700803,195.7534282,269.9595375,182.6384061,486.5547783,127.6589415,258.5543425
2828,84.18404861,149.7484433,117.2322814,160.8373553,103.5021319,150.2330573,287.7608984,234.1977619,180.4415119,638.6475345,282.7216301,241.4203915,141.2285547,535.5136754,143.5440792,304.5702618
2826,56.59170336,293.2245572,106.4518046,218.7768816,57.16197942,172.9794142,241.0666327,256.3169948,172.6304806,760.3002676,274.6066179,237.0720924,226.571369,512.8743573,136.1747686,340.2604786
2824,49.60251074,289.3383797,113.1407499,226.7635616,129.4923909,205.6483623,284.3857926,222.4773081,113.4371881,634.7516002,233.2193396,310.6431524,231.3634553,473.4853578,135.3290353,377.9593221
2822,52.78439574,225.09551,87.26887779,207.4068671,197.381479,175.4249545,307.0628014,175.5764011,181.3791747,638.3827082,257.3390312,246.0868564,166.8236061,480.1350565,159.4820861,319.7007573
2820,36.55106251,170.0139929,62.20078271,176.4150915,178.2551266,104.3633789,358.6479407,159.5571779,305.1851829,801.9338915,254.3000348,180.5133951,204.2533685,498.0215365,143.7437133,273.497732
2818,37.26895786,133.2338537,67.03320201,156.5411751,136.4132658,97.39945872,417.0629172,190.8260646,324.2690688,859.2938777,211.2848249,217.5016884,249.1300805,509.5707241,130.677966,301.4019629
2816,62.01566774,166.6325347,58.85878039,169.9648808,119.0197091,143.2804053,350.2581883,242.1836762,291.8005241,847.0139596,221.2672063,207.8855903,172.5113927,517.1693107,190.3217007,276.8695644
2814,42.5832007,263.5759578,43.50734688,184.0824193,92.68790662,118.8911261,212.7994235,270.5443646,300.6806437,965.2850064,279.9080724,134.5893034,146.1920813,500.340816,185.8960495,222.6815198
2812,36.46662181,260.3864422,74.09256553,165.9300889,93.71281483,89.28703438,256.2862784,342.155418,289.9103636,986.323606,250.331513,182.8713906,106.3734726,506.3073524,96.27044935,227.6294743
2810,54.52912983,221.0243038,93.96803404,139.8514167,118.2641778,117.2301021,306.1543769,335.7352275,298.1542346,981.130571,214.7254974,262.8612339,85.96879677,510.3788568,73.82523569,166.0604948
2808,48.17076504,207.807901,83.92403309,127.4508547,113.9982765,160.5555942,217.7686752,213.9654446,303.6348464,1063.050241,284.8839277,219.9088924,154.762278,477.9622263,123.1713641,106.503619
2806,30.57037087,130.0766094,108.593664,119.7724889,76.00777235,168.9334204,268.9803861,207.4154761,234.0583877,1061.204972,300.1079643,168.6413116,187.9820316,450.502318,111.6881359,242.5634397
2804,53.51068173,123.8797883,120.2665581,125.489401,85.6691387,161.0253516,399.8054304,288.4959167,261.3631733,1041.593606,202.1639397,228.3485658,129.9644795,446.5534903,95.89399179,298.6853743
2802,47.6738297,208.6298317,104.9992064,109.1911461,102.6026688,156.5166128,333.4704674,214.7110706,321.2542895,1155.213128,173.5892842,274.507158,139.6494344,443.1996137,99.72432192,239.0409392
2800,24.92730402,225.8375971,115.2874634,99.08086477,84.06356493,141.5827296,221.9329268,123.1221526,254.4566722,1240.706099,210.2559037,283.2833302,176.7497598,436.2949257,107.8147455,235.7796584
2798,55.11054655,187.2163223,145.5520683,146.0254721,80.19151722,133.6732616,276.1740811,212.4134212,140.8994316,1167.489872,221.3445668,332.0773434,134.9957206,444.4411374,139.0427966,321.8884707
2796,66.39447409,276.8416261,112.6796704,189.4342712,96.38923877,195.0527293,289.2123765,242.4606489,164.2022291,1191.660959,260.6673124,331.5529341,151.5257293,463.3942822,213.0741269,376.2233947
2794,37.3217607,319.0412835,82.55196067,189.9289472,76.57452694,242.291216,300.0789794,197.3740332,179.3406213,1276.77767,226.3170508,310.0636077,200.6604397,448.4557722,203.0332503,358.8151838
2792,36.26941137,320.302939,99.33309232,230.7430009,73.399563,190.0999509,294.4844077,169.3509631,137.5759554,1301.91531,204.0221869,320.8503077,190.7910303,433.6380536,135.5190634,332.5289122
2790,60.58725566,350.7143363,107.0080089,270.9860449,105.0256065,123.9525232,232.3291411,188.2022131,192.9961229,1395.923556,239.2327784,307.7097102,163.8465661,462.6662247,132.0639253,377.0291735
2788,54.05041502,297.2874929,84.25852521,183.080179,94.65666783,162.6767885,195.7057597,231.1893931,330.4285347,1613.327856,207.1532301,249.9420106,199.9940604,486.7589262,163.5846641,457.8201416
2786,56.40989771,209.7194089,102.1082958,128.6316692,47.7622631,233.4818046,221.9930482,234.2181835,248.5328518,1548.980507,192.5940133,259.4886314,201.7855994,473.280673,153.2316727,448.2745974
2784,67.137294,230.1341493,119.9280759,212.4815706,23.7659402,260.4508586,283.4652415,208.0342755,209.8316874,1363.083842,210.1293805,281.9909634,153.9941197,478.0659191,130.0526911,343.9415906
2782,77.41605141,270.4459383,131.9300098,249.5375993,24.35122081,226.311537,280.7557982,216.0226335,332.5616558,1404.736177,149.7577858,269.1787502,141.0593003,484.1819295,147.2608245,239.6583324
2780,90.99795569,239.6280011,159.9484489,129.3871154,15.11817984,191.5970021,217.2930161,222.8100496,316.2789949,1577.64107,69.37935467,264.563229,164.9626852,454.124285,198.8217959,241.7712093
2778,99.59836886,255.5938655,141.3081548,83.32339189,23.96882922,233.5723911,271.2590939,160.8408398,172.8739666,1595.51718,137.5358801,289.3927258,151.9561038,445.0345918,194.1658669,338.4327944
2776,89.88044071,246.3979123,109.6088499,195.1344458,60.77134902,270.8248738,316.2931781,110.2667445,228.2392765,1544.269205,139.0178233,298.785209,222.4487422,453.6332053,105.2160686,276.3959355
2774,58.42351063,232.3723876,134.1400431,235.1605097,58.39173489,264.2306361,247.5466461,90.28455906,293.2141171,1539.672601,121.5154561,270.9523876,301.274744,451.9974564,123.8385029,245.8259793
2772,55.20699023,247.2219306,156.0178841,159.3667587,24.67584344,265.3511754,216.5390943,59.17496694,216.2809976,1609.955284,183.4674631,251.1279554,263.9414714,435.1137682,244.106168,395.4079613
2770,105.0563298,236.9119176,101.2668045,189.6865823,36.38958062,273.1252697,288.9263005,35.56666964,200.0773403,1682.122477,175.9804311,267.0304787,217.7245745,416.6904446,229.4109308,464.7385184
2768,104.210204,251.4312951,79.03863787,230.9965173,51.86019943,229.2205786,283.5409774,119.1157983,189.6993641,1614.657552,130.4184988,273.1370365,260.5148417,411.6611331,137.0559396,506.6239106
