Raman shift [1/cm],IF1,IF2,IF3,IF4,IF5,IF6,IF7,IF8,IF9,IF10,IF11,IF12,IF13,IF14,IF15,IF16
1410,96.13299868,161.7870431,2357.633948,735.2586673,507.7542259,272.1209957,1461.782151,766.0193022,1101.963168,1116.87054,189.2734939,745.0333034,5713.670665,2925.933919,505.0297101,163.6987397
1408,206.452763,100.7139903,2475.755753,756.0129542,445.9341655,214.2518873,1554.610486,787.1040598,1122.124968,1270.485416,184.3998064,868.8710996,5958.61629,3037.876469,523.2507868,133.1142387
1406,227.169529,137.8592942,2573.386413,761.1066846,477.580373,186.1457875,1656.47599,867.5064057,1194.535111,1380.824676,192.6725683,1008.974296,6206.960671,3249.608583,507.2929797,161.5990237
1404,237.3375555,168.5805802,2660.151881,774.4766454,553.9950195,211.0168456,1737.566855,902.7741148,1280.335447,1473.568882,134.5562691,1178.1117,6481.9378,3397.748654,444.6120697,175.3082932
1402,270.9909032,157.6620978,2837.547947,815.1700787,567.694328,229.4596805,1787.778829,928.7183038,1313.020811,1581.927693,50.94448951,1264.762046,6691.757729,3478.117857,424.1338069,149.8684792
1400,253.5377852,168.1699649,2996.955264,872.848134,601.5527996,222.6397549,1827.210644,964.184603,1327.281559,1677.961641,32.39559825,1279.482817,6851.478203,3568.722453,487.9741389,150.6725707
1398,242.2617934,209.9108469,3015.364074,897.5291242,726.3422661,235.3631774,1867.465216,979.6548859,1341.966977,1751.173784,76.57344038,1364.00503,7059.881124,3660.336437,554.2307878,189.0859742
1396,354.907191,214.6462456,3072.589339,889.266975,720.5035786,275.8099277,1923.340659,1024.216288,1293.862906,1894.386248,87.3541663,1534.310221,7303.789491,3753.119464,546.3613939,198.4645222
1394,403.5660603,238.2384069,3195.32115,915.1751943,538.6505462,277.7017008,2040.725896,1089.421044,1357.090478,2136.953137,45.77784793,1692.887405,7545.718063,3920.847387,499.8675734,198.6767702
1392,433.3851298,303.5619132,3350.035971,940.3271544,443.7207469,233.6256641,2180.960544,1148.06636,1464.726054,2367.315845,9.760085059,1829.984524,7820.965377,4126.850765,465.7810178,181.7154743
1390,535.1441681,357.9929136,3527.12973,959.0383732,516.076412,198.8179567,2269.071068,1193.300226,1498.543665,2487.718347,3.830389025,2001.251271,8081.410331,4292.341311,449.9052786,140.1446357
1388,608.774425,383.9285386,3677.08311,1038.563668,547.8009269,188.886809,2319.231546,1205.4883,1518.151173,2506.798234,0.596724987,2184.378648,8196.36094,4400.64527,452.7263827,126.6767279
1386,655.558549,404.3612675,3739.313469,1141.254689,519.5667042,172.3526264,2415.384823,1153.719859,1453.582071,2470.45989,0,2292.302387,8205.923939,4433.043901,501.979163,173.2717183
1384,689.5541684,414.9362102,3788.30086,1151.480809,543.5291567,173.5957596,2475.890629,1125.69663,1374.400086,2503.809167,1.215736854,2289.948112,8164.276971,4365.135071,566.3997192,203.6812192
1382,698.1519345,410.047319,3808.828359,1114.794683,668.8921227,199.1965761,2434.236851,1127.434804,1409.958122,2557.452876,0,2272.104416,8040.579116,4250.618365,584.3586058,206.5718327
1380,679.4675295,383.6075269,3752.047697,1135.363223,835.5278128,212.073129,2347.327298,1101.164863,1483.056626,2521.20253,0,2260.364384,7830.951052,4152.07199,596.9099246,220.5175397
1378,647.6550601,348.5661585,3682.981086,1144.639531,989.2911473,200.5755304,2277.46012,1085.845781,1433.281014,2492.176563,33.34194885,2151.049858,7619.46479,4056.434767,692.2081991,214.5948106
1376,624.9129482,344.5884882,3618.928997,1095.499419,1131.491598,206.0990111,2262.05975,1117.870814,1311.847377,2591.797482,118.8411418,2099.067125,7468.779842,3982.36093,752.4439652,192.6147915
1374,666.2390193,364.8862772,3558.67456,1097.299445,1205.633997,193.7020826,2318.819337,1186.813772,1254.881112,2730.354318,202.5672509,2179.058974,7391.490826,3919.390799,757.2985849,198.4882091
1372,705.1089481,345.9482319,3510.219574,1160.511215,1211.692101,170.5177258,2371.284427,1226.715306,1332.170256,2786.148981,245.36007,2210.447548,7354.022521,3888.060391,793.4957749,243.6368732
1370,674.4972729,292.8008195,3490.269649,1200.492152,1220.516666,194.5923255,2370.367334,1195.269008,1418.702473,2773.515323,274.8797404,2144.025615,7352.506167,3930.649726,836.1355295,289.3260571
1368,687.9909649,329.5312067,3511.069033,1245.953803,1240.502793,215.5203053,2386.058944,1160.422103,1369.486938,2782.821702,302.8558729,2210.399501,7410.509192,3986.511264,792.4442339,286.8509723
1366,708.6773461,363.7022436,3538.938603,1271.562306,1306.274432,192.5670738,2354.908698,1147.931476,1322.953634,2891.643964,280.0316519,2243.275713,7450.591335,3978.510496,830.6647023,242.4496923
1364,711.6301016,357.621388,3539.143799,1269.322855,1402.739394,167.338619,2347.778513,1133.307414,1359.285098,2982.396922,244.7318825,2180.719581,7448.035787,3948.564045,972.2487559,227.231638
1362,720.7662114,396.2044816,3528.10969,1252.121015,1418.091749,158.9585208,2420.625019,1163.432471,1434.23541,2985.418911,246.0242886,2152.189898,7441.903309,3922.395358,1043.443321,263.0085993
1360,714.0648895,441.9436014,3530.171203,1232.945742,1344.045777,153.8783168,2435.802931,1262.570954,1510.876448,3016.529139,249.6418191,2202.185967,7450.331971,3880.410179,987.7289627,281.3454272
1358,697.1976698,373.1102313,3520.680775,1256.17851,1402.075141,192.7494006,2355.645852,1278.579403,1593.172076,3080.589855,256.4247945,2315.181544,7460.043711,3908.400866,942.7341526,226.9648895
1356,739.3975434,343.5678232,3515.100266,1295.593645,1524.041403,210.4413677,2328.494856,1229.387725,1651.144664,3125.999182,281.7801891,2384.143877,7398.058434,3969.226553,976.1714463,190.4607793
1354,776.4865911,378.2038703,3528.69402,1329.79865,1572.460267,181.5250141,2329.696335,1211.011041,1633.643195,3089.459713,274.970668,2349.723584,7297.224341,3945.826449,1042.59948,262.359476
1352,750.3194829,378.7501675,3547.712377,1361.073381,1560.16061,169.3948445,2282.513882,1210.399781,1636.18209,3010.990815,253.4465439,2308.397369,7260.706535,3853.648374,1074.98656,317.8314368
1350,766.7947853,395.8153142,3551.748253,1359.721941,1517.520881,198.1148903,2307.320391,1167.693595,1788.110516,3075.323003,321.8073619,2345.789855,7288.547469,3846.189439,1058.404978,214.0740736
1348,825.0577948,404.028779,3523.272909,1345.556832,1448.624377,216.0114878,2375.768086,1171.833102,1870.955693,3331.109952,350.1202069,2377.62341,7349.829495,3929.126519,1024.053086,226.028293
1346,878.6589782,421.9512048,3522.716003,1385.423741,1455.652222,211.6933178,2437.221158,1225.169959,1874.010177,3613.703578,283.3414298,2438.86312,7447.546288,4029.55578,977.0882706,290.2858584
1344,916.1911262,441.7206597,3583.096052,1459.440092,1488.085474,196.5047336,2486.680782,1249.305484,1925.910154,3762.064357,216.5665422,2563.754675,7578.67591,4090.693624,910.7206363,259.0977533
1342,955.6553484,420.3374948,3654.608129,1500.211319,1412.231933,164.2545289,2517.392323,1231.912884,1990.517165,3732.363752,192.744343,2671.915813,7697.604329,4093.063849,860.6305443,257.8882255
1340,989.3457211,421.0311696,3708.324285,1517.984202,1357.590936,130.5563635,2519.466361,1198.463126,1977.837532,3575.698116,154.6916631,2703.460031,7721.610342,4053.316564,882.4118057,305.1731533
1338,954.4053382,466.1761181,3723.88808,1486.74429,1419.438397,126.827427,2473.771471,1110.484748,1939.637738,3465.435669,158.6476721,2672.107303,7594.156948,3983.883906,940.3773974,295.7774567
1336,945.3749391,491.0683951,3690.680546,1467.114331,1534.843413,161.8056725,2407.321219,1058.825442,1977.081658,3408.502472,216.6103315,2656.000562,7394.024035,3868.484756,953.8281166,280.9484881
1334,1014.747032,490.1962397,3620.65883,1504.246386,1608.110879,195.4700168,2384.150172,1125.130834,2094.125574,3403.777971,308.007713,2672.518311,7219.194748,3763.129789,960.2464597,340.1181056
1332,1007.240501,508.6233207,3530.346874,1523.386859,1638.224652,175.4351867,2405.94241,1210.760587,2164.526668,3558.497197,421.129988,2671.214878,7094.239819,3753.728224,1050.95616,431.2455555
1330,922.9670639,489.9989167,3445.04653,1511.472351,1681.386836,121.2906406,2427.371606,1228.346242,2104.60662,3765.916959,443.600453,2685.541576,7063.64403,3773.474732,1105.87763,479.0005629
1328,918.9656265,503.1118097,3427.417661,1546.592479,1683.105484,91.40580398,2470.056953,1211.186375,2084.944536,3887.252517,389.953181,2760.966165,7132.213569,3812.832369,1049.537168,419.6840629
1326,978.1442992,520.5905988,3469.462492,1627.864342,1574.354219,105.4268258,2526.929797,1204.950157,2180.249084,3937.179115,344.6713285,2871.225963,7264.190952,3898.454338,982.0038278,386.5969124
1324,990.5129701,446.1211757,3520.087171,1674.622185,1468.903338,140.3798629,2565.906251,1216.342873,2254.279321,3997.681173,312.0404749,2936.144051,7403.414524,3982.70771,994.9372258,453.3245493
1322,997.4978459,375.5859498,3583.41217,1673.850594,1537.033315,170.0442428,2587.287094,1256.151668,2245.908577,4054.120272,267.2897117,2930.194738,7499.343002,3985.576575,1029.402637,451.8329662
1320,1002.462091,423.3845595,3659.700681,1684.104058,1634.454248,179.9756968,2565.152142,1292.343568,2264.233065,4035.190887,281.146071,2956.456845,7552.385024,3936.508252,1042.206224,419.316919
1318,1009.740177,491.0475284,3701.021158,1706.314575,1602.786821,181.8725481,2540.068974,1256.19387,2336.913296,3999.225271,315.7798163,3001.305956,7575.464486,3899.081552,1040.870537,432.2415614
1316,1024.959832,493.3273622,3683.482625,1673.946387,1505.850479,173.4924264,2551.302743,1179.542099,2360.72076,4068.540005,308.9719945,3008.27093,7558.246972,3895.98626,1041.054295,470.2523931
1314,1048.039221,498.8483622,3656.779026,1603.035179,1498.448855,150.428149,2564.817171,1174.161456,2291.859336,4210.603986,300.6880045,3041.204837,7496.165785,3899.963574,1025.893496,469.4350965
1312,1082.211278,526.3396482,3659.635309,1629.309597,1573.228374,149.7501401,2537.503782,1230.957143,2239.443852,4261.127609,331.9543167,3147.15367,7429.129865,3874.120356,984.5756348,427.2306862
1310,1098.183547,555.8839486,3649.445492,1718.893389,1615.462504,181.9946006,2506.662037,1244.349786,2275.117487,4221.290084,339.9183204,3173.865639,7393.502136,3825.599931,960.0103742,391.2600127
1308,1080.166887,576.523972,3634.912547,1732.951076,1626.006802,166.337275,2521.382738,1215.435569,2302.321413,4162.626774,307.8164127,3125.580004,7367.896019,3779.51865,975.9321949,409.3126518
1306,1054.417374,586.7350152,3637.233491,1667.579697,1689.20611,119.969774,2533.089995,1217.006804,2232.002855,4116.894456,319.0101255,3117.754,7267.213826,3725.862362,1025.438498,480.7507119
1304,1049.677707,585.7220723,3597.134759,1655.091845,1802.653482,173.9810285,2463.711142,1226.917364,2156.90645,4063.218915,419.7404794,3102.824895,7021.644374,3631.321706,1085.205519,535.3693507
1302,1043.435089,589.4648859,3485.452903,1695.773596,1907.21978,196.5903271,2377.223072,1167.745539,2166.589045,3947.21634,535.5964747,3003.594924,6682.383994,3511.261401,1096.455825,487.70226
1300,1010.691363,584.1507015,3344.112918,1694.106046,1983.539632,121.5689302,2301.199802,1081.621013,2145.491725,3883.972833,633.8002395,2898.919129,6422.963003,3413.285243,1101.60548,442.7278792
1298,987.3152223,565.7440962,3228.512604,1677.065433,2007.357316,70.98875529,2258.030415,1077.904035,2110.636173,3973.812624,726.4478762,2887.765929,6303.016115,3352.450106,1126.572574,469.9744309
1296,1004.081273,575.0757452,3165.268514,1719.477394,1984.081173,113.2060893,2282.442528,1149.320223,2161.627116,4105.450767,799.1621591,2933.927041,6224.402773,3316.278968,1127.370746,490.8207854
1294,1018.785723,636.075121,3152.913304,1751.449626,2001.028116,153.1706238,2319.513581,1172.23724,2139.806944,4121.028726,817.0481706,2935.857703,6141.265677,3303.078875,1111.662169,490.9357573
1292,1047.568698,662.9909311,3162.699484,1798.31819,2036.48934,151.9086563,2281.216605,1168.437521,2029.121265,4097.803815,789.9745827,2894.98994,6097.946808,3276.096618,1111.375709,545.9709317
1290,1053.071294,673.6649694,3175.116448,1839.758252,1998.087627,138.6510489,2259.378246,1151.611305,2043.911662,4122.679434,763.0125289,2875.015614,6166.96033,3263.82859,1114.720723,566.7316129
1288,1021.313524,687.1847987,3164.662923,1816.193716,1896.409449,153.4929074,2315.366728,1112.453653,2188.429344,4224.453012,739.7955201,2921.738918,6354.568784,3323.038836,1093.954672,513.6677339
1286,1034.769156,640.7498543,3129.126568,1781.143719,1806.98584,171.9133639,2333.605423,1106.488156,2259.131391,4400.946446,684.5173962,3021.460174,6602.768948,3443.79327,1042.833697,509.9659962
1284,1103.244394,606.6569547,3145.093706,1833.880174,1691.408049,153.6969555,2284.36401,1173.66682,2321.076994,4550.898695,612.7063567,3104.135639,6890.011198,3579.587363,985.6452261,522.8510891
1282,1133.450196,644.8137405,3235.75539,1891.754581,1584.016966,141.4393318,2309.049338,1259.456219,2265.298346,4580.969455,538.633207,3163.533142,7139.584848,3684.3117,983.2881707,480.5988236
1280,1153.449084,691.3176619,3364.763367,1919.342079,1549.768998,139.9222897,2390.394614,1257.283489,2156.212503,4483.766897,455.2291539,3225.41359,7245.237239,3690.054864,977.2485113,436.8448619
1278,1189.988015,688.6627304,3452.908771,1947.313698,1579.883191,135.5773642,2398.312202,1157.055685,2200.025075,4324.060036,381.3493058,3269.1632,7218.249105,3607.850454,922.0266242,461.3636355
1276,1144.094647,659.0838214,3431.647929,1938.661228,1610.461599,149.7268725,2358.062132,1092.096755,2297.151267,4200.108138,370.3444221,3260.187592,7151.699885,3538.007581,926.2858149,498.7992617
1274,1100.673626,601.5852267,3376.44062,1893.008309,1612.560054,156.1364092,2299.859442,1100.951937,2227.090703,4195.036714,437.1889345,3220.304097,7017.01798,3461.358647,996.5357976,479.4854765
1272,1115.485121,606.2829813,3337.702987,1845.085188,1650.807725,146.7184785,2223.052554,1096.965793,2162.939602,4279.564328,507.9575185,3187.832116,6890.926968,3400.422482,1025.181593,416.1346298
1270,1126.064523,675.2829094,3279.955474,1838.926139,1714.923284,135.0022906,2196.525147,1088.449136,2196.088724,4346.77362,542.8110013,3181.757018,6846.286187,3390.278568,975.5248075,388.857508
1268,1101.654891,697.4845773,3204.856458,1875.617573,1708.720482,140.3387094,2245.396652,1142.671934,2183.762975,4330.533555,578.5771336,3182.956473,6811.5471,3389.308037,941.1591426,419.0435273
1266,1109.355993,655.6794635,3182.11255,1900.041993,1672.528817,163.967852,2230.912422,1194.425139,2185.966394,4266.541316,605.0620939,3169.92032,6707.817369,3348.616708,1000.903559,436.5657147
1264,1121.706732,615.4398368,3181.014661,1898.89111,1724.009636,154.9670355,2163.612914,1183.832726,2207.732132,4185.037458,583.7099249,3164.243135,6623.462245,3289.676349,1088.365993,440.3561828
1262,1128.647127,620.9152451,3168.400842,1886.114668,1802.983514,130.7793442,2110.160787,1113.656378,2219.103469,4129.838834,580.96145,3148.3951,6604.936741,3219.907716,1097.143207,456.0447676
